TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
4.10.40.30	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.10.800.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.20.58.120	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.20.28.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.10.340.30	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.40.532.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.80.30.20	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.90.740.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.120.10.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.20.58.150	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.40.718.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.60.490.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.60.40.360	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.20.1080.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.1360.120	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.10.12.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.10.3240.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.40.50.1110	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.40.70.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.10.1170.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.160.20.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.70.360	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
1.25.40.190	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.1380.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.30.180.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
3.30.559.10	-	0.999999999988275	-1.17249897410745e-11	4	0	0	25	8746
2.60.40.150	-	0.999999999989122	-1.08776865547201e-11	136	0	0	25	8746
3.90.215.10	-	0.999999999989604	-1.03960385180285e-11	23	0	0	25	8746
3.40.720.10	-	0.999999999989604	-1.03960385180285e-11	23	0	0	25	8746
3.40.1110.10	-	0.999999999989604	-1.03960385180285e-11	23	0	0	25	8746
3.40.630.30	-	0.99999999998966	-1.03398418042285e-11	40	0	0	25	8746
1.20.120.350	-	0.99999999998966	-1.03398418042285e-11	40	0	0	25	8746
3.90.110.10	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
1.50.10.50	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
4.10.1080.10	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
2.60.40.1120	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
3.40.50.360	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
2.60.60.20	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
3.40.47.10	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
1.50.10.20	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
1.10.3860.10	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
2.102.10.10	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
3.40.50.1910	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
1.20.1050.20	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
1.20.1260.10	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
1.20.140.30	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
2.60.40.630	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
1.10.532.10	-	0.999999999989672	-1.03276480681772e-11	8	0	0	25	8746
2.60.120.200	-	0.999999999990562	-9.43809866916163e-12	85	0	0	25	8746
2.120.10.80	-	0.999999999990894	-9.10652636090809e-12	37	0	0	25	8746
2.60.120.40	-	0.999999999990894	-9.10652636090809e-12	37	0	0	25	8746
3.30.1370.10	-	0.999999999990894	-9.10652636090809e-12	37	0	0	25	8746
1.10.418.10	-	0.999999999990957	-9.04268564623098e-12	67	0	0	25	8746
3.40.50.10140	-	0.999999999992397	-7.60311661262075e-12	16	0	0	25	8746
2.60.34.10	-	0.999999999992397	-7.60311661262075e-12	16	0	0	25	8746
1.25.40.180	-	0.999999999992397	-7.60311661262075e-12	16	0	0	25	8746
2.10.110.10	-	0.999999999992517	-7.48293145189501e-12	74	0	0	25	8746
3.30.830.10	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
3.40.800.20	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
3.40.50.200	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
4.10.740.10	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
1.20.1540.10	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
3.30.70.240	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
3.30.260.10	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
4.10.1110.10	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
4.10.410.10	-	0.999999999992819	-7.18132109545403e-12	9	0	0	25	8746
