ID_REF	VALUE
7894255	2.457
7894256	9.821
7894257	4.733
7894258	9.626
7894259	2.269
7894260	3.757
7894262	11.204
7894263	11.317
7894264	11.376
7894265	3.234
7894266	7.005
7894267	8.322
7894268	3.439
7894269	8.807
7894270	3.476
7894271	4.471
7894272	5.446
7894273	6.647
7894274	2.765
7894275	2.795
7894276	2.721
7894277	4.614
7894278	9.280
7894279	6.098
7894280	5.588
7894281	3.911
7894282	8.869
7894283	4.544
7894284	11.193
7894285	3.731
7894286	2.834
7894287	4.050
7894288	6.894
7894289	8.861
7894290	3.753
7894291	5.326
7894292	2.851
7894293	9.024
7894294	10.576
7894295	9.215
7894296	5.269
7894297	6.214
7894298	5.436
7894299	5.745
7894300	3.152
7894301	4.916
7894302	4.569
7894303	4.825
7894304	9.609
7894305	6.720
7894306	7.721
7894307	10.353
7894308	8.046
7894309	7.862
7894310	5.077
7894311	3.221
7894312	4.224
7894313	3.354
7894314	2.580
7894315	10.396
7894316	10.492
7894317	1.944
7894318	5.506
7894319	2.714
7894320	10.569
7894321	4.655
7894322	3.376
7894323	2.284
7894324	8.778
7894325	3.149
7894326	2.332
7894327	2.023
7894328	6.204
7894329	4.335
7894330	3.468
7894331	8.041
7894332	3.436
7894333	3.111
7894334	3.047
7894335	5.595
7894336	7.265
7894337	4.164
7894338	2.115
7894339	2.672
7894340	3.607
7894341	9.881
7894342	5.236
7894343	3.736
7894344	2.382
7894345	5.452
7894346	6.036
7894347	3.787
7894349	2.701
7894350	6.139
7894351	6.528
7894352	4.798
7894353	3.069
7894354	4.548
7894355	6.581
7894356	4.795
7894357	3.758
7894358	3.128
7894359	3.413
7894360	3.674
7894361	5.243
7894362	3.316
7894363	8.241
7894364	2.924
7894365	2.425
7894366	10.961
7894367	7.389
7894368	3.361
7894369	8.488
7894370	5.456
7894371	5.133
7894372	11.514
7894373	6.009
7894374	9.276
7894375	9.228
7894376	7.723
7894377	2.210
7894378	4.927
7894379	9.855
7894380	9.402
7894381	3.347
7894382	9.393
7894383	4.278
7894384	4.338
7894385	7.249
7894386	7.365
7894387	2.545
7894388	4.758
7894389	9.641
7894390	3.847
7894391	5.010
7894392	10.851
7894393	2.350
7894394	3.521
7894395	9.889
7894396	4.177
7894397	2.813
7894398	4.986
7894399	6.345
7894400	5.918
7894401	2.203
7894402	10.033
7894403	2.954
7894404	10.539
7894405	3.571
7894406	11.017
7894407	3.348
7894408	5.847
7894409	5.066
7894410	4.277
7894411	9.749
7894412	7.777
7894413	10.289
7894414	2.952
7894415	3.634
7894416	8.804
7894417	3.686
7894418	7.643
7894419	4.008
7894420	5.775
7894421	10.380
7894422	5.165
7894423	3.922
7894425	2.992
7894426	3.063
7894427	3.986
7894428	8.316
7894429	9.684
7894430	5.990
7894431	9.719
7894432	7.459
7894433	9.609
7894434	7.537
7894435	6.628
7894436	7.397
7894437	5.849
7894438	6.496
7894439	10.470
7894440	5.967
7894441	2.519
7894442	4.548
7894443	6.159
7894444	7.810
7894445	4.173
7894446	5.239
7894447	6.613
7894448	2.409
7894449	7.738
7894450	2.929
7894451	6.262
7894452	3.812
7894453	4.200
7894454	2.690
7894455	2.680
7894456	5.289
7894457	5.284
7894458	2.554
7894459	9.500
7894460	11.426
7894461	4.702
7894462	4.660
7894463	3.573
7894464	7.675
7894465	2.883
7894466	5.789
7894467	6.491
7894468	3.240
7894469	11.093
7894470	8.643
7894471	12.998
7894472	3.527
7894473	2.702
7894474	6.434
7894475	7.152
7894476	5.247
7894477	2.574
7894478	6.552
7894479	10.335
7894480	5.796
7894481	10.800
7894482	4.923
7894483	3.272
7894484	5.420
7894485	9.110
7894486	3.453
7894487	2.298
7894488	3.414
7894489	9.168
7894490	5.536
7894491	5.239
7894492	7.538
7894493	6.914
7894494	6.083
7894495	6.012
7894496	8.489
7894497	4.592
7894498	10.674
7894499	10.086
7894500	2.508
7894501	10.909
7894502	3.386
7894503	6.377
7894504	4.117
7894505	4.350
7894506	4.919
7894507	3.074
7894508	3.773
7894509	6.252
7894510	3.713
7894511	4.025
7894512	10.098
7894513	10.124
7894514	4.291
7894515	9.779
7894516	10.380
7894517	3.354
7894518	5.997
7894519	7.594
7894520	8.176
7894521	3.394
7894522	8.723
7894523	8.963
7894524	3.006
7894525	4.272
7894526	3.920
7894527	10.550
7894528	1.946
7894529	8.380
7894530	4.413
7894531	3.160
7894532	2.198
7894533	4.750
7894534	3.172
7894535	11.891
7894536	9.715
7894537	5.017
7894538	5.019
7894539	6.679
7894540	11.678
7894541	2.044
7894542	11.400
7894543	3.581
7894544	4.056
7894545	2.232
7894546	8.931
7894547	3.792
7894548	10.967
7894549	3.457
7894550	6.808
7894551	9.977
7894552	9.856
7894553	2.445
7894554	2.841
7894555	9.105
7894556	6.364
7894557	6.583
7894558	6.197
7894559	5.439
7894560	5.869
7894561	7.784
7894562	2.422
7894563	5.509
7894564	2.309
7894565	4.199
7894566	5.425
7894567	2.253
7894568	5.307
7894569	4.965
7894570	2.433
7894571	3.811
7894572	4.398
7894573	8.880
7894574	7.523
7894575	3.744
7894576	4.938
7894577	5.741
7894578	10.487
7894579	10.635
7894580	4.190
7894581	7.367
7894582	5.541
7894583	6.785
7894584	3.164
7894586	3.041
7894587	3.892
7894588	2.872
7894589	3.177
7894590	5.584
7894591	2.204
7894592	6.034
7894593	4.228
7894594	2.511
7894595	6.956
7894596	11.689
7894597	6.907
7894598	5.519
7894599	5.505
7894600	2.793
7894601	3.152
7894602	2.294
7894603	3.771
7894604	8.380
7894605	11.604
7894606	4.269
7894607	6.016
7894608	4.439
7894609	6.901
7894610	4.736
7894611	4.772
7894612	8.139
7894613	10.321
7894614	4.246
7894615	2.254
7894616	3.399
7894617	7.126
7894618	4.868
7894619	6.525
7894620	3.643
7894621	9.021
7894622	1.899
7894623	2.643
7894624	6.961
7894625	4.467
7894626	9.344
7894627	7.331
7894628	5.169
7894629	3.248
7894630	2.756
7894631	4.806
7894632	4.958
7894633	4.540
7894634	10.611
7894635	7.315
7894636	3.185
7894637	7.013
7894638	7.708
7894639	8.596
7894640	11.321
7894641	3.953
7894642	8.970
7894643	2.799
7894644	3.533
7894645	8.887
7894646	2.644
7894647	12.216
7894648	8.097
7894649	3.562
7894650	2.865
7894651	3.726
7894652	4.378
7894653	10.344
7894654	2.979
7894655	4.772
7894656	4.297
7894657	7.910
7894658	3.823
7894659	2.816
7894660	4.528
7894661	10.143
7894662	10.027
7894663	3.795
7894664	2.914
7894665	9.022
7894666	10.517
7894667	2.839
7894668	5.048
7894669	3.302
7894670	5.450
7894671	5.766
7894672	10.282
7894673	5.029
7894674	9.755
7894675	7.673
7894676	4.202
7894677	2.375
7894678	4.950
7894679	3.604
7894680	6.587
7894681	7.637
7894682	11.690
7894683	5.923
7894685	9.154
7894686	2.585
7894687	10.486
7894688	3.746
7894689	6.022
7894690	3.737
7894691	2.554
7894692	4.798
7894693	6.573
7894694	7.764
7894696	6.796
7894697	6.117
7894698	7.977
7894699	10.261
7894700	7.039
7894701	3.709
7894702	3.429
7894703	3.589
7894704	10.813
7894705	3.543
7894706	3.769
7894707	4.277
7894708	6.959
7894709	5.511
7894710	2.315
7894711	8.990
7894712	7.576
7894713	3.619
7894714	4.135
7894715	2.897
7894716	8.644
7894717	6.443
7894718	4.535
7894719	5.362
7894720	6.925
7894721	3.855
7894722	7.004
7894723	9.053
7894724	2.724
7894725	10.012
7894726	4.403
7894727	3.991
7894728	3.963
7894729	4.447
7894731	4.844
7894732	8.827
7894733	6.450
7894734	7.911
7894735	2.516
7894736	5.136
7894737	7.590
7894738	3.400
7894739	3.677
7894740	10.005
7894741	5.903
7894742	4.379
7894743	2.878
7894744	8.546
7894745	2.798
7894746	3.205
7894747	7.857
7894748	3.550
7894749	4.727
7894750	2.337
7894751	4.615
7894752	3.805
7894753	3.225
7894754	5.476
7894755	2.543
7894756	6.043
7894757	10.061
7894758	9.875
7894759	2.562
7894760	7.275
7894761	9.968
7894762	3.839
7894763	7.874
7894764	5.441
7894765	5.187
7894766	3.490
7894767	10.955
7894768	9.518
7894769	7.409
7894770	12.092
7894771	10.295
7894772	4.942
7894773	3.071
7894774	8.991
7894775	5.352
7894776	3.720
7894777	4.853
7894778	3.353
7894779	9.859
7894780	2.468
7894781	2.902
7894782	3.287
7894783	3.446
7894784	7.475
7894785	2.825
7894786	2.462
7894787	10.538
7894788	5.416
7894789	11.063
7894790	8.923
7894791	6.609
7894792	2.351
7894793	2.848
7894794	2.002
7894795	3.958
7894796	7.935
7894797	2.348
7894798	11.104
7894799	11.421
7894800	5.545
7894801	7.417
7894802	4.392
7894803	6.120
7894804	5.514
7894805	5.192
7894806	10.503
7894807	4.130
7894808	11.275
7894809	7.338
7894810	3.922
7894811	4.893
7894812	3.124
7894813	7.288
7894814	2.312
7894815	2.784
7894816	2.389
7894817	8.704
7894818	3.874
7894819	6.025
7894820	6.121
7894821	4.091
7894822	6.198
7894823	3.908
7894824	9.170
7894825	4.367
7894826	9.454
7894827	7.724
7894828	2.250
7894829	2.381
7894830	6.426
7894831	5.204
7894832	5.326
7894833	5.095
7894834	7.246
7894835	4.049
7894836	6.033
7894837	6.476
7894838	9.219
7894840	7.287
7894841	2.885
7894842	4.336
7894843	4.094
7894844	5.369
7894845	10.267
7894846	9.809
7894847	2.751
7894848	5.702
7894849	5.047
7894850	4.377
7894851	4.029
7894852	5.904
7894853	8.056
7894854	9.369
7894855	2.653
7894856	5.443
7894857	2.234
7894858	11.384
7894859	3.475
7894860	8.681
7894861	6.474
7894862	5.250
7894863	3.233
7894864	4.026
7894865	5.144
7894866	7.447
7894867	2.250
7894868	2.920
7894869	6.209
7894870	3.768
7894871	4.641
7894872	9.376
7894873	11.030
7894874	2.515
7894875	3.538
7894876	6.080
7894877	7.268
7894878	11.379
7894879	4.277
7894880	6.216
7894881	4.706
7894882	3.708
7894883	4.846
7894884	6.478
7894885	4.697
7894886	4.086
7894887	2.192
7894888	3.360
7894889	9.478
7894890	7.261
7894891	6.149
7894892	3.324
7894893	2.881
7894894	6.256
7894895	2.236
7894896	9.859
7894897	3.796
7894898	5.005
7894899	2.375
7894900	5.920
7894901	6.607
7894902	2.487
7894903	8.082
7894904	2.380
7894905	3.558
7894906	7.279
7894907	3.575
7894908	11.393
7894909	12.361
7894910	2.871
7894911	3.290
7894912	4.905
7894913	3.170
7894914	10.446
7894915	3.411
7894916	9.032
7894917	6.298
7894918	3.833
7894919	7.560
7894920	2.170
7894921	2.398
7894922	2.793
7894923	2.715
7894924	2.911
7894925	2.695
7894926	9.850
7894927	4.886
7894928	3.665
7894929	2.180
7894930	4.585
7894931	3.744
7894932	3.669
7894933	3.968
7894934	8.417
7894935	4.844
7894936	3.303
7894937	3.621
7894938	4.306
7894939	5.729
7894940	6.965
7894941	11.852
7894942	2.353
7894943	2.957
7894944	3.409
7894945	6.832
7894946	2.484
7894947	5.933
7894948	3.939
7894949	3.424
7894950	7.601
7894951	10.087
7894952	5.529
7894953	3.574
7894954	5.077
7894955	6.869
7894956	2.839
7894957	5.262
7894958	2.814
7894959	3.785
7894960	9.204
7894961	5.885
7894962	1.939
7894963	6.829
7894964	8.152
7894965	6.315
7894966	2.480
7894967	2.692
7894968	7.083
7894969	6.674
7894970	12.443
7894971	9.289
7894972	5.518
7894973	6.201
7894974	7.279
7894975	5.536
7894976	7.161
7894977	8.028
7894978	7.205
7894979	11.096
7894980	6.564
7894981	4.267
7894982	9.058
7894983	2.413
7894984	8.552
7894985	4.645
7894986	4.500
7894987	4.449
7894988	8.293
7894989	2.955
7894990	11.043
7894991	12.296
7894992	7.523
7894993	4.013
7894994	4.574
7894995	5.065
7894996	4.174
7894997	2.708
7894998	3.047
7894999	11.069
7895000	7.318
7895001	8.203
7895002	4.000
7895003	8.965
7895004	8.729
7895005	7.355
7895006	2.417
7895007	6.548
7895008	5.136
7895009	9.722
7895010	2.120
7895011	5.179
7895012	10.860
7895013	4.324
7895014	8.202
7895015	4.282
7895016	9.143
7895017	12.290
7895018	5.787
7895019	6.462
7895020	9.488
7895021	3.755
7895022	5.085
7895023	4.950
7895024	4.560
7895025	3.118
7895026	6.970
7895027	5.295
7895028	4.483
7895029	2.364
7895030	3.118
7895031	6.116
7895032	8.802
7895033	8.520
7895034	6.627
7895035	4.074
7895036	8.903
7895037	8.360
7895038	9.095
7895039	10.813
7895040	2.703
7895041	3.999
7895042	11.224
7895043	2.298
7895044	6.286
7895045	9.444
7895046	5.784
7895047	9.264
7895048	2.372
7895049	4.598
7895050	5.176
7895051	2.753
7895052	9.996
7895053	3.422
7895054	8.395
7895055	10.741
7895056	7.882
7895057	11.786
7895058	3.265
7895059	4.212
7895060	5.049
7895061	3.787
7895062	8.119
7895063	9.042
7895064	2.317
7895065	2.809
7895066	6.277
7895067	7.454
7895068	8.465
7895069	9.193
7895070	10.349
7895071	1.910
7895072	9.901
7895073	5.731
7895074	5.591
7895075	4.245
7895076	2.907
7895077	10.090
7895078	2.816
7895080	6.410
7895081	5.462
7895082	10.200
7895083	3.321
7895084	9.050
7895085	3.182
7895086	2.833
7895087	7.404
7895088	9.297
7895089	9.742
7895090	8.295
7895091	7.690
7895092	3.451
7895093	4.852
7895094	7.322
7895095	6.196
7895096	6.760
7895097	3.118
7895098	8.933
7895099	3.872
7895100	11.740
7895101	11.128
7895102	2.612
7895103	5.901
7895104	6.599
7895105	9.171
7895106	6.924
7895107	4.916
7895108	2.591
7895109	3.655
7895110	11.392
7895111	2.591
7895112	10.245
7895113	6.709
7895114	5.499
7895115	6.157
7895116	6.131
7895117	4.453
7895118	3.266
7895119	7.545
7895120	2.696
7895121	7.706
7895122	10.834
7895123	9.465
7895124	3.225
7895125	3.743
7895126	8.075
7895127	2.323
7895128	3.737
7895129	3.428
7895130	8.872
7895131	4.585
7895132	2.739
7895133	10.034
7895134	3.673
7895135	3.792
7895136	2.433
7895137	10.072
7895138	2.730
7895139	4.148
7895140	2.354
7895141	2.591
7895142	2.231
7895143	5.863
7895144	9.135
7895145	6.392
7895146	2.872
7895147	10.148
7895148	3.446
7895149	11.068
7895150	4.005
7895151	3.750
7895152	3.409
7895153	7.352
7895154	4.698
7895155	5.724
7895156	9.769
7895157	11.565
7895158	2.592
7895159	3.188
7895160	8.302
7895161	9.843
7895162	8.156
7895163	4.461
7895164	4.162
7895165	7.575
7895166	2.802
7895167	4.409
7895168	6.798
7895169	5.046
7895170	11.160
7895171	10.029
7895172	5.363
7895173	4.755
7895174	5.906
7895175	3.208
7895176	3.751
7895177	8.779
7895178	6.864
7895179	2.028
7895180	8.884
7895181	5.808
7895182	2.164
7895183	3.442
7895184	3.981
7895185	4.514
7895186	4.676
7895187	6.818
7895188	3.583
7895189	4.226
7895190	3.683
7895191	3.137
7895192	10.411
7895193	9.113
7895194	4.810
7895195	4.402
7895196	9.958
7895197	3.351
7895198	2.647
7895199	2.146
7895200	3.248
7895201	2.808
7895202	4.434
7895203	8.596
7895204	3.366
7895205	4.753
7895206	4.773
7895207	3.902
7895208	3.370
7895209	6.851
7895210	8.078
7895211	6.197
7895212	4.676
7895213	3.643
7895214	10.539
7895215	7.547
7895216	10.754
7895217	5.312
7895218	2.412
7895219	6.291
7895220	9.084
7895221	9.023
7895222	5.396
7895223	7.380
7895224	9.281
7895225	8.341
7895226	9.950
7895227	8.935
7895228	3.807
7895229	2.722
7895230	10.501
7895231	10.300
7895232	6.914
7895233	6.411
7895234	2.788
7895235	6.679
7895236	2.633
7895237	6.870
7895238	9.197
7895239	7.242
7895240	3.935
7895241	8.061
7895242	2.245
7895243	2.510
7895244	1.860
7895245	2.411
7895246	7.923
7895247	9.098
7895248	9.673
7895249	8.641
7895250	5.257
7895251	3.541
7895252	7.479
7895253	3.705
7895254	5.409
7895255	1.956
7895256	6.732
7895257	4.708
7895258	6.273
7895259	2.754
7895260	7.624
7895261	3.662
7895262	3.937
7895263	9.925
7895264	7.754
7895265	2.407
7895266	3.785
7895267	7.982
7895268	2.506
7895269	6.746
7895270	3.361
7895271	9.310
7895272	10.822
7895273	10.457
7895274	11.547
7895275	9.940
7895276	11.948
7895277	10.433
7895278	5.433
7895279	2.913
7895280	7.156
7895281	2.536
7895282	5.388
7895283	4.091
7895284	6.031
7895285	5.690
7895286	5.640
7895287	5.951
7895288	5.207
7895289	10.361
7895290	8.528
7895291	3.365
7895292	6.799
7895293	3.693
7895294	5.229
7895295	4.257
7895296	3.807
7895297	4.633
7895298	8.136
7895299	11.663
7895300	4.623
7895301	6.835
7895302	5.524
7895303	2.934
7895304	6.188
7895305	4.108
7895306	6.206
7895307	2.799
7895308	5.609
7895309	2.191
7895310	8.055
7895311	2.706
7895312	7.593
7895313	4.419
7895314	2.441
7895315	5.236
7895316	6.634
7895317	9.278
7895318	4.621
7895319	6.725
7895320	10.133
7895321	3.601
7895322	8.893
7895323	10.631
7895324	9.786
7895325	8.591
7895326	7.837
7895327	2.774
7895328	11.399
7895329	4.172
7895330	10.832
7895331	5.854
7895332	4.003
7895333	11.496
7895334	8.657
7895335	3.682
7895336	11.594
7895337	5.236
7895338	2.593
7895339	3.427
7895340	9.278
7895341	2.834
7895342	11.333
7895343	10.847
7895344	6.146
7895345	3.411
7895346	4.126
7895347	4.215
7895348	3.535
7895349	5.529
7895350	4.895
7895351	3.291
7895352	1.985
7895353	2.643
7895354	12.378
7895355	3.770
7895356	9.106
7895357	9.026
7895358	9.096
7895359	4.026
7895360	11.936
7895361	4.857
7895362	7.173
7895363	3.586
7895364	4.618
7895365	4.509
7895366	2.147
7895367	3.488
7895368	6.284
7895369	3.522
7895370	4.632
7895371	4.347
7895372	2.166
7895373	11.462
7895374	10.589
7895375	4.753
7895376	8.244
7895377	5.059
7895378	5.900
7895379	11.112
7895380	2.384
7895381	2.883
7895382	9.174
7895383	2.407
7895384	2.462
7895385	3.493
7895386	2.115
7895387	4.119
7895388	6.436
7895389	3.255
7895390	4.175
7895391	10.572
7895392	10.750
7895393	10.067
7895394	2.633
7895395	5.554
7895396	2.795
7895397	8.245
7895398	9.600
7895399	4.559
7895400	4.811
7895401	4.368
7895402	2.645
7895403	5.173
7895404	6.144
7895405	9.420
7895406	7.030
7895407	2.652
7895408	3.350
7895409	2.506
7895410	3.941
7895411	8.969
7895412	4.544
7895413	1.796
7895414	11.511
7895415	2.678
7895416	7.673
7895417	7.165
7895418	4.708
7895419	8.186
7895420	2.569
7895421	4.317
7895422	11.239
7895423	2.679
7895424	4.430
7895425	2.706
7895426	2.508
7895427	9.052
7895428	3.086
7895429	3.451
7895430	3.207
7895432	7.609
7895433	3.198
7895434	5.685
7895435	10.222
7895436	2.565
7895437	5.557
7895438	3.240
7895439	7.733
7895440	9.822
7895441	7.658
7895442	4.123
7895443	3.847
7895444	10.064
7895445	3.242
7895446	4.106
7895447	11.269
7895448	3.912
7895449	4.247
7895450	3.352
7895451	10.571
7895452	3.584
7895453	4.802
7895454	2.633
7895455	2.507
7895456	3.820
7895457	2.227
7895458	5.347
7895459	3.263
7895460	3.050
7895461	5.945
7895462	3.519
7895463	8.789
7895464	7.074
7895465	3.158
7895466	2.824
7895467	5.443
7895468	2.898
7895469	2.820
7895470	5.918
7895471	6.578
7895472	8.905
7895473	3.258
7895474	2.098
7895475	11.557
7895476	7.923
7895477	5.167
7895478	9.461
7895479	2.531
7895480	4.361
7895481	10.623
7895482	4.273
7895483	8.742
7895484	10.823
7895485	3.606
7895486	10.344
7895487	2.834
7895488	5.419
7895489	4.295
7895490	7.213
7895491	2.700
7895492	7.866
7895493	5.548
7895494	1.970
7895495	2.506
7895496	9.983
7895497	10.735
7895498	8.301
7895499	2.911
7895500	2.340
7895501	4.623
7895502	2.950
7895503	3.250
7895504	2.420
7895505	2.969
7895506	8.780
7895507	2.440
7895508	7.100
7895509	5.647
7895510	11.455
7895511	4.411
7895512	3.553
7895513	3.156
7895514	12.411
7895515	8.439
7895516	3.790
7895517	10.215
7895518	11.204
7895519	6.430
7895520	10.309
7895521	10.346
7895522	6.264
7895523	2.521
7895524	4.321
7895525	10.392
7895526	2.119
7895527	5.308
7895528	3.433
7895529	3.030
7895530	3.175
7895531	4.203
7895532	5.601
7895533	4.231
7895534	4.926
7895535	2.696
7895536	6.965
7895537	6.353
7895538	7.921
7895539	5.812
7895540	5.540
7895541	4.980
7895542	8.301
7895543	3.187
7895544	9.480
7895545	10.275
7895546	3.206
7895547	11.732
7895548	11.479
7895549	3.103
7895550	5.278
7895551	11.488
7895552	5.053
7895553	5.315
7895554	11.774
7895555	4.428
7895556	6.616
7895557	8.996
7895558	5.951
7895559	10.287
7895560	2.388
7895561	5.037
7895562	4.661
7895563	5.448
7895564	2.919
7895565	2.123
7895566	3.213
7895567	2.458
7895568	2.581
7895569	2.324
7895570	2.868
7895571	3.762
7895572	2.223
7895573	2.592
7895574	9.907
7895575	3.391
7895576	4.589
7895577	6.352
7895578	7.977
7895579	9.763
7895580	3.837
7895581	2.523
7895582	2.997
7895583	2.841
7895584	3.228
7895585	6.258
7895586	5.369
7895587	11.769
7895588	10.904
7895589	4.510
7895590	8.514
7895591	4.598
7895592	5.964
7895593	2.190
7895594	6.513
7895595	10.086
7895596	8.733
7895597	4.333
7895598	9.588
7895599	9.568
7895600	2.375
7895601	9.896
7895602	10.204
7895603	5.592
7895604	8.480
7895605	3.990
7895606	8.580
7895607	5.024
7895608	5.599
7895609	4.191
7895610	11.237
7895611	7.772
7895612	3.930
7895613	2.073
7895614	3.928
7895615	3.924
7895616	9.168
7895617	2.725
7895618	3.904
7895619	9.276
7895620	7.186
7895621	10.107
7895622	9.078
7895623	2.419
7895624	3.498
7895625	4.755
7895626	11.313
7895627	5.390
7895628	3.458
7895629	8.314
7895630	6.536
7895631	3.706
7895632	8.828
7895633	2.214
7895634	2.518
7895635	2.526
7895636	2.190
7895637	3.901
7895638	4.453
7895639	4.708
7895640	3.989
7895641	4.419
7895642	4.424
7895643	9.167
7895644	4.227
7895645	3.450
7895646	2.340
7895647	5.870
7895648	2.530
7895649	3.053
7895650	4.279
7895651	5.474
7895652	9.586
7895653	3.031
7895654	3.324
7895655	3.081
7895656	6.797
7895657	11.742
7895658	6.573
7895659	8.720
7895660	3.449
7895661	9.580
7895662	7.577
7895663	6.088
7895664	5.682
7895665	8.884
7895666	2.412
7895667	2.437
7895668	3.120
7895669	8.019
7895670	2.713
7895671	2.387
7895672	4.659
7895673	3.329
7895674	8.811
7895675	3.969
7895676	9.034
7895677	7.590
7895678	3.080
7895679	2.404
7895680	11.790
7895681	5.394
7895682	3.393
7895683	5.023
7895684	5.018
7895685	6.309
7895686	4.304
7895687	8.655
7895688	5.226
7895689	2.070
7895690	10.840
7895691	7.832
7895692	8.979
7895693	10.529
7895694	9.519
7895695	6.716
7895696	2.954
7895697	9.781
7895698	2.502
7895699	4.946
7895700	3.265
7895701	4.068
7895702	2.874
7895703	2.885
7895704	11.123
7895705	6.368
7895706	2.148
7895707	3.815
7895708	3.754
7895709	5.347
7895710	8.354
