A	Coef.K97_mutYoung_wtYoung	Coef.K97_mutOld_wtOld	Coef.K97_wtOld_wtYoung	Coef.K97_mutOld_mutYoung	t.K97_mutYoung_wtYoung	t.K97_mutOld_wtOld	t.K97_wtOld_wtYoung	t.K97_mutOld_mutYoung	p.value.K97_mutYoung_wtYoung	p.value.K97_mutOld_wtOld	p.value.K97_wtOld_wtYoung	p.value.K97_mutOld_mutYoung	p.value.adj.K97_mutYoung_wtYoung	p.value.adj.K97_mutOld_wtOld	p.value.adj.K97_wtOld_wtYoung	p.value.adj.K97_mutOld_mutYoung	F	F.p.value	Res.K97_mutYoung_wtYoung	Res.K97_mutOld_wtOld	Res.K97_wtOld_wtYoung	Res.K97_mutOld_mutYoung
17.06447125	-0.358492766	0.039420977	-0.461468968	-0.063555225	-1.59384462	0.19293431	-2.16389992	-0.29359748	0.13138747352	0.8495445849	0.04665715808	0.77300503498	0.258331230619	0.91850343405	0.117506916642	0.872602454876	1.79728938	0.19001292831	0	0	0	0
17.24531065	-0.682076413	-0.47216792	-0.265273915	-0.055365422	-2.50353259	-1.90780156	-1.02693711	-0.21115157	0.02405590055	0.07533775872	0.32039047431	0.83555175701	0.070636871611	0.168634820952	0.489598928971	0.912538351694	3.43483704	0.04359349495	0	0	0	0
18.36460201	-0.059318154	-0.057179424	0.848122988	0.850261718	-0.36571849	-0.38807491	5.51502144	5.44687482	0.71957515952	0.70329924024	5.498638e-05	6.260161e-05	0.837559555047	0.828191137145	0.000634307184	0.000715763562	20.48207092	1.291547e-05	0	0	1	1
19.22538815	0.248629961	0.229265943	0.293575099	0.274211082	1.15485812	1.17227964	1.43821387	1.32341379	0.265842556	0.25899023122	0.17048537974	0.20510693937	0.425611626215	0.417615790316	0.308497353808	0.349141193231	2.01369477	0.15438869997	0	0	0	0
15.82752429	-0.267471669	0.455947847	-0.243041623	0.480377893	-0.3852576	0.72294474	-0.36921826	0.7189388	0.70534227929	0.48060491142	0.71701775397	0.48300003193	0.829210395667	0.643462741513	0.836752216544	0.645331997161	0.23979704	0.86724624865	0	0	0	0
17.47875318	-0.035476168	-0.157649006	0.284946412	0.162773575	-0.193557	-0.94684723	1.6397002	0.92276594	0.84906540463	0.35841145332	0.12143288876	0.37043274343	0.91850343405	0.528615979101	0.242865777529	0.538356697994	1.50138206	0.25386051913	0	0	0	0
18.31084955	0.007906193	-0.121437875	0.587598119	0.458254052	0.04496859	-0.76034816	3.52493666	2.70821808	0.96471320514	0.458588001	0.00297697592	0.01595960109	0.979881651761	0.624336878075	0.013835442056	0.051531397846	6.85306021	0.00380701437	0	0	1	0
19.35983297	0.097417176	-0.622576704	0.570497223	-0.149496658	0.49292776	-3.46782447	3.04460078	-0.7859858	0.62905307257	0.00335090986	0.00803458121	0.44386207633	0.762417044806	0.014776025721	0.029407022429	0.608177701379	5.175592	0.01149620285	0	-1	1	0
17.43281218	-0.100886852	-0.531830562	-0.396797576	-0.827741286	-0.37986301	-2.20435849	-1.57576164	-3.23834063	0.70926081402	0.04317968491	0.1355002502	0.00538844266	0.831547161264	0.110253266604	0.263654101291	0.021290115961	5.19420331	0.01134613402	0	0	0	-1
20.8722812	0.203005784	-0.602853678	0.79005603	-0.015803432	1.17300541	-3.83459961	4.81480363	-0.09488084	0.25870771575	0.00156857651	0.00021435827	0.92563924107	0.417615790316	0.008238214837	0.001715362187	0.955946299437	9.54123907	0.00084935409	0	-1	1	0
17.61296081	-0.065799353	0.75841133	-0.515792723	0.30841796	-0.28421261	3.60614374	-2.34977355	1.38419367	0.78005246678	0.00251605201	0.03257507002	0.18613023318	0.877661524193	0.01196605422	0.088978838185	0.328543166322	4.63587022	0.01699059341	0	1	0	0
18.58412462	-0.17162104	-0.537422801	0.491536264	0.125734503	-0.32935599	-1.13534442	0.99490058	0.2507177	0.74636549363	0.27375570853	0.33530541249	0.80537802119	0.853430077636	0.435581743134	0.502569133332	0.895907701088	0.7822098	0.52186713595	0	0	0	0
16.57221085	0.648029866	0.451779429	-0.270145727	-0.466396164	2.19556966	1.68498157	-0.96533796	-1.64188468	0.04391400087	0.11224643489	0.34936604236	0.120975282	0.111467365678	0.228022631877	0.52002410914	0.242701963259	3.97906524	0.02807017684	0	0	0	0
19.73204488	0.327093842	0.095741286	-3.93409962	-4.165452176	1.10191038	0.35505013	-13.97810651	-14.58047065	0.28750951314	0.72739212613	3.9e-10	2.2e-10	0.451839369673	0.840770962824	8.4872e-08	7.1804e-08	138.34025756	3e-11	0	0	-1	-1
21.26292475	0.438182906	-0.328434942	-1.223172712	-1.98979056	1.65955026	-1.36930703	-4.88598182	-7.83028964	0.11732891939	0.19064129702	0.0001861682	9.7425e-07	0.236488243129	0.331953618771	0.001522337411	2.7363748e-05	28.62771826	1.59445e-06	0	0	-1	-1
18.00557307	-0.575026434	-0.655955275	1.348511567	1.267582726	-2.08056006	-2.61266172	5.14607614	4.76545357	0.05464975516	0.01934563139	0.00011177022	0.00023645056	0.131485071993	0.060373323092	0.001069682424	0.001818417393	21.508129	9.59619e-06	0	0	1	1
17.19293213	0.251184241	-0.555159986	0.21554517	-0.590799056	1.05177386	-2.55896676	0.95191323	-2.57042691	0.3092093289	0.02154075692	0.35591724664	0.02105310871	0.47729803218	0.065949426412	0.527345278273	0.064917939015	2.90702869	0.06834037546	0	0	0	0
18.00315166	0.061841492	-0.090334523	-0.862309487	-1.014485503	0.26943141	-0.43324995	-3.96242005	-4.59250451	0.7911924026	0.67087059341	0.00120519035	0.00033414005	0.885772538131	0.799358712911	0.006654298834	0.002439033605	12.30552685	0.00023380274	0	0	-1	-1
18.22368335	0.108444015	0.173974231	0.515716281	0.581246497	0.59972962	1.05913505	3.00808314	3.33999441	0.55745220345	0.30595052956	0.00866064596	0.00436656852	0.704724311996	0.473966527809	0.031519872061	0.017966899783	6.96168407	0.00356200459	0	0	1	1
18.38204659	-0.115196549	0.261943334	0.351852721	0.728992604	-0.59202732	1.48192469	1.9071826	3.89278917	0.56246731737	0.15863362614	0.0754231357	0.00139110933	0.706227185658	0.292374671867	0.168634820952	0.007366037946	6.30873498	0.00535967721	0	0	0	1
17.20246415	0.115138717	-0.246551582	0.637335778	0.275645479	0.46601253	-1.09850113	2.72065574	1.15921119	0.64776262692	0.28894840319	0.015563344	0.26411763462	0.779245171298	0.451962877626	0.050395590106	0.423900601151	3.09086804	0.05828119102	0	0	0	0
17.11431515	1.313257107	0.233956963	1.488795587	0.409495443	3.12224916	0.61230849	3.733206	1.01158493	0.00684758544	0.54931365939	0.00193421211	0.32744568506	0.025868656097	0.701991343158	0.009723743364	0.497132579434	6.72905332	0.00411023417	1	0	1	0
16.89784368	0.387320137	-0.69314146	0.412494119	-0.667967478	1.16502185	-2.29510404	1.30861183	-2.08763609	0.26182838557	0.0362377582	0.20995568958	0.05392516835	0.420749097215	0.096694401021	0.355987862129	0.129983801316	2.2787881	0.12035667646	0	0	0	0
17.43852376	0.367353294	-0.075620987	2.489709724	2.046735443	0.93541701	-0.21197282	6.68650424	5.41525008	0.36408337586	0.83492225914	6.52396e-06	6.649915e-05	0.533328482548	0.912538351694	0.000117215998	0.000741606573	24.69494624	4.07878e-06	0	0	1	1
15.9424179	-0.036982059	0.676299217	-0.979421417	-0.266140141	-0.08037186	1.61796209	-2.24497563	-0.60097833	0.93698192545	0.12606824107	0.03993196668	0.55664140049	0.962305761278	0.250319855052	0.103982518902	0.704724311996	2.3743218	0.11018898638	0	0	0	0
19.06437698	-0.032861474	-0.124577832	-0.04250738	-0.134223738	-0.206366	-0.86120864	-0.28154287	-0.87582213	0.83922225802	0.40239988313	0.78206093675	0.39465021934	0.915000132799	0.571888177643	0.878440911855	0.565847379381	0.45123476	0.72009985765	0	0	0	0
19.05031214	-0.158991082	-0.520537213	-1.06893058	-1.430476711	-0.69257605	-2.49610582	-4.91103795	-6.47457072	0.49893893764	0.02441341325	0.00017717773	9.46103e-06	0.661158058905	0.071362284895	0.00146739504	0.000154729757	22.93683565	6.46224e-06	0	0	-1	-1
17.16073027	0.008106576	-0.607913344	-0.107836345	-0.723856265	0.03727394	-3.07698961	-0.52295232	-3.45824429	0.97074789857	0.00751666591	0.60848756514	0.00341808097	0.981382069606	0.027877755676	0.749443216552	0.014999158007	5.45347881	0.00946901595	0	-1	0	-1
17.92313895	-0.168741826	0.638909721	-0.545727474	0.261924074	-0.7472973	3.11477493	-2.54903367	1.20526229	0.46619877383	0.00695388438	0.02197214815	0.24638742007	0.632698335909	0.026117495979	0.066795330387	0.403463303849	3.83844773	0.03138289846	0	1	0	0
18.03625346	-0.05962051	0.70456134	-3.091928153	-2.327746303	-0.16220316	2.11008011	-8.87201175	-6.58013431	0.87326564425	0.05168483449	1.9927e-07	7.85593e-06	0.922827099623	0.125993973888	8.045337e-06	0.000133550755	42.51077499	1.1626e-07	0	0	-1	-1
16.80834859	-0.086811173	1.220421849	-2.502692006	-1.195458985	-0.24472429	3.78728456	-7.44111384	-3.50164102	0.8099171244	0.0017296177	1.82486e-06	0.00312417877	0.897438185875	0.008916012375	4.5340796e-05	0.014263035251	26.13075597	2.856e-06	0	1	-1	-1
16.64562117	-0.257231011	0.248324975	-0.37331814	0.132237845	-0.80999335	0.86078568	-1.23984189	0.43266262	0.43034505191	0.40262566804	0.23368767499	0.67128808321	0.598467701602	0.571888177643	0.386587037248	0.799358712911	0.58134322	0.63610869386	0	0	0	0
15.68640035	0.319699799	0.586361211	1.489316597	1.755978009	0.74351408	1.50116548	3.65311164	4.24327703	0.46841936554	0.15363824066	0.00228287917	0.00067769395	0.635044932085	0.287265711911	0.011257556845	0.004292061653	10.89972408	0.00043864682	0	0	1	1
18.14498728	-0.357117534	-1.289412392	0.083992619	-0.848302238	-0.87502724	-3.47791323	0.2170604	-2.15971524	0.39506919073	0.00328159794	0.8310251583	0.04703125906	0.565847379381	0.014670673143	0.911446947809	0.118218651182	4.69612072	0.01625023559	0	-1	0	0
18.22521404	-0.113545785	-0.425782959	0.873814763	0.561577589	-0.49357458	-2.03744809	4.00617793	2.53645418	0.62860658287	0.05926046092	0.00110143357	0.0225303272	0.762417044806	0.14074359468	0.006268952292	0.067695773811	9.14317329	0.00104236236	0	0	1	0
18.21585607	0.210191515	-0.061496032	-0.636186627	-0.907874174	1.10177903	-0.35484846	-3.5171666	-4.94470589	0.2875648542	0.72754019848	0.00302528629	0.00016579597	0.451839369673	0.840770962824	0.013914926039	0.00141859865	12.5853415	0.00020749772	0	0	-1	-1
17.83559486	0.176086276	0.281856259	-1.025747471	-0.919977488	0.78413074	1.38167901	-4.81761967	-4.25672559	0.44491754126	0.18688609952	0.00021316353	0.00065935969	0.608933753508	0.328960273268	0.001715362187	0.004217290703	15.21672125	7.33082e-05	0	0	-1	-1
16.80461858	-0.272674378	0.084921382	-0.711895796	-0.354300036	-1.01982476	0.34963491	-2.80819159	-1.37685403	0.32364531641	0.73137203398	0.01303175618	0.18834339339	0.493101118877	0.843440631925	0.044024832179	0.330175935223	3.27213271	0.0499514441	0	0	-1	0
15.80501884	-0.349237871	-0.06773944	1.815016263	2.096514694	-1.1163218	-0.23835605	6.1189609	6.9630813	0.28148589058	0.81476339491	1.789891e-05	4.05375e-06	0.445140478119	0.900491279917	0.000248660171	8.4474828e-05	29.58763342	1.28881e-06	0	0	1	1
17.49178746	-0.252575503	-0.596640872	1.613604104	1.269538735	-0.95682697	-2.4881221	6.44715717	4.99716422	0.35350953409	0.02480337533	9.9315e-06	0.00014954095	0.524981974765	0.072289316753	0.000160393649	0.001303042984	25.49501204	3.33736e-06	0	0	1	1
17.77094534	-0.665735372	0.044434458	-0.432180289	0.277989541	-2.53712587	0.18641325	-1.7371384	1.1007896	0.02250018399	0.85456644354	0.10241760321	0.28798195466	0.067695773811	0.920276670212	0.212788092717	0.451839369673	2.19547045	0.13007070083	0	0	0	0
16.03699493	0.030370346	-0.051653475	0.904857253	0.822833432	0.09789067	-0.18327685	3.07610195	2.75574469	0.92328823948	0.85698410084	0.00753041232	0.0144960196	0.955074784155	0.920276670212	0.027877755676	0.04758653022	5.74060677	0.0077865194	0	0	1	1
19.0824747	0.675416879	0.150043915	0.95377804	0.428405076	2.42150291	0.59217215	3.60652951	1.59589082	0.02829617153	0.56237279478	0.00251404267	0.13092885573	0.080348689274	0.706227185658	0.01196605422	0.257865978057	6.2318731	0.00563173714	0	0	1	0
17.5722121	-0.112909004	0.071644613	1.171900821	1.356454438	-0.47050643	0.32865257	5.15058942	5.87323911	0.64462124151	0.74686728859	0.00011079302	2.809032e-05	0.776403206308	0.853430077636	0.001068243133	0.000348968146	20.50864811	1.281459e-05	0	0	1	1
19.65296235	0.358989079	0.554717462	0.553763565	0.749491948	0.72675762	1.23622266	1.18239292	1.57656112	0.47837970064	0.23507346245	0.25515299335	0.13540545665	0.642480845354	0.387404146809	0.415344467132	0.263654101291	1.81488302	0.18699022765	0	0	0	0
18.3936076	-0.102854552	0.711138447	-1.427769895	-0.613776895	-0.58829688	4.47758352	-8.61311678	-3.64769947	0.56490486824	0.00042116705	2.9204e-07	0.00230860187	0.707911823247	0.002941339612	1.0648997e-05	0.011298157639	33.57468944	5.6441e-07	0	1	-1	-1
18.5922078	-0.02483815	0.584621514	-0.997688439	-0.388228776	-0.12661975	3.28075289	-5.36421586	-2.05638973	0.90088807145	0.00493603632	7.332704e-05	0.057192598	0.942479628674	0.020054587827	0.000789487763	0.136082572043	13.57810982	0.00013781753	0	1	-1	0
20.30472383	-0.074464371	2.445074517	-0.793082638	1.726456249	-0.06317075	2.28336901	-0.70960232	1.52180343	0.9507083257	0.04217299634	0.49199883162	0.15489858366	0.970674689783	0.108854709965	0.653973755607	0.289203714004	1.80088156	0.2024621051	0	0	0	0
16.71430827	-0.115962913	0.921230167	-1.210864196	-0.173671116	-0.35840124	3.13426015	-3.94707071	-0.55771646	0.72493326938	0.00668011188	0.00124388708	0.58509518599	0.839259663121	0.025459305451	0.006781021571	0.728268767145	7.13315297	0.00321055914	0	1	-1	0
16.86570951	-0.115708962	-0.43076013	1.899535531	1.584484363	-0.36873857	-1.51113606	6.38451734	5.24656437	0.71736807628	0.15110178199	1.110049e-05	9.197578e-05	0.836752216544	0.284003081841	0.000174900418	0.000943116717	24.15317804	4.68651e-06	0	0	1	1
15.96952068	-0.025315859	-0.023776879	-0.714280395	-0.712741415	-0.09088934	-0.09397052	-2.70469363	-2.65881268	0.92875812764	0.92635043877	0.01607364809	0.01763194893	0.95690231333	0.955946299437	0.051531397846	0.055426953821	4.80547558	0.0149971815	0	0	0	0
16.61122396	-0.22335214	0.403535706	-0.324953898	0.301933947	-0.71654033	1.425112	-1.09951551	1.00646332	0.48443746527	0.17417694176	0.28851972135	0.3298238784	0.646583889594	0.312985547636	0.451839369673	0.498984134529	0.85324395	0.48599051451	0	0	0	0
17.79837463	-0.09961505	-0.113784398	-0.285194595	-0.299363943	-0.19885171	-0.2500366	-0.60044709	-0.62092528	0.84500487856	0.80589510271	0.55702465757	0.54381591668	0.917740941419	0.895907701088	0.704724311996	0.697033893204	0.26942968	0.84644510985	0	0	0	0
18.66785939	0.332067873	-0.929217949	0.951579266	-0.309706556	1.65144443	-5.08711082	4.99127109	-1.60037952	0.11899011313	0.00012538668	0.00015128208	0.12992757962	0.239462969103	0.001132864313	0.001303042984	0.256676502864	11.88877938	0.0002802641	0	-1	1	0
17.34524103	-0.484490886	0.61784354	-0.594659543	0.507674883	-1.7461937	2.45133022	-2.2604988	1.90120069	0.10079000666	0.02667826737	0.03875199505	0.07625274795	0.210713088351	0.076766862894	0.101970626498	0.169567212298	3.05552805	0.06007935602	0	0	0	0
16.90422502	0.173780697	-0.557863199	0.240363949	-0.491279948	0.64922965	-2.2942515	0.94709866	-1.9070467	0.52580325506	0.03629782082	0.35828738194	0.07544189358	0.68305767936	0.096694401021	0.528615979101	0.168634820952	2.00067714	0.15631205583	0	0	0	0
17.18152999	-0.020019036	0.083641549	-1.906952311	-1.803291726	-0.08155152	0.37508307	-8.19328014	-7.63291384	0.93605914691	0.7127399664	5.5207e-07	1.3361e-06	0.962122846305	0.834800314069	1.6988251e-05	3.5229497e-05	42.22764983	1.2165e-07	0	0	-1	-1
18.7158566	0.028599403	-0.219126739	-0.347888968	-0.59561511	0.18248427	-1.53914788	-2.34119835	-3.94884109	0.8575952871	0.14416297824	0.0331256037	0.00123936042	0.920276670212	0.275938619094	0.089912352905	0.006781021571	7.16910916	0.00314192327	0	0	0	-1
18.1546508	-0.004478181	-0.045984448	0.325909004	0.284402737	-0.02011931	-0.22742532	1.54431817	1.3276408	0.98420787181	0.8230998554	0.14291203915	0.20373882938	0.986498503009	0.904289977195	0.274014010058	0.348008348361	1.42293112	0.27439785682	0	0	0	0
19.810031	-0.070250738	0.323297659	0.750688637	1.144237035	-0.34815429	1.76376176	3.9238264	5.89213028	0.73246160141	0.09769686733	0.00130489657	2.712576e-05	0.843440631925	0.205242849746	0.006966637861	0.000340257052	16.79113466	4.181564e-05	0	0	1	1
16.17546355	0.140869214	2.687596206	-2.139098484	0.407628508	0.41202913	8.65351103	-6.59890219	1.23883041	0.68602483173	2.7499e-07	7.60173e-06	0.23405177526	0.813159708803	1.0449704e-05	0.000130952415	0.386694237381	31.43948792	8.6861e-07	0	1	-1	0
17.59883377	0.005331698	0.534796866	0.049439304	0.578904472	0.02027312	2.23851744	0.19826979	2.28716507	0.98408715325	0.04043267666	0.84544072635	0.03680069283	0.986498503009	0.104687411302	0.917740941419	0.097431342484	2.54085099	0.09465429707	0	0	0	0
18.03304373	0.18121642	-0.543305598	0.069672397	-0.654849621	0.72935173	-2.40713339	0.2957531	-2.7385239	0.47678905744	0.02910836431	0.7713891836	0.01501067359	0.641010886803	0.081402611867	0.872602454876	0.04885085712	2.97446422	0.0644419328	0	0	0	-1
15.78855605	-1.497800102	-0.12825926	-0.872158944	0.497381899	-3.48810488	-0.32880689	-2.14220191	1.20354169	0.00321303375	0.74675290219	0.04862718569	0.24703298254	0.014464249504	0.853430077636	0.120587953759	0.404008371445	4.16608409	0.02425486537	-1	0	0	0
18.18791755	0.361482988	-0.263277828	0.614245633	-0.010515183	1.86476917	-1.49509231	3.34201487	-0.05636241	0.08148413652	0.15520059815	0.00434834379	0.9557815483	0.179043374801	0.289349455713	0.017960178004	0.973419061802	3.72470383	0.03438419515	0	0	1	0
18.56324047	0.314960543	-1.443363333	1.33960244	-0.418721436	0.93794247	-4.73164579	4.20750913	-1.29562921	0.36282489758	0.00025292441	0.00072902488	0.21428320913	0.53208827204	0.001922225508	0.004528366062	0.360956852931	9.56447008	0.00083940283	0	-1	1	0
18.38736907	0.52547451	-0.427514044	1.677122773	0.724134219	2.1483128	-1.92403404	7.23169001	3.07609975	0.04806472806	0.07312944757	2.57903e-06	0.00753044639	0.119422362799	0.164892227324	5.9501929e-05	0.027877755676	20.69711058	1.212428e-05	0	0	1	1
17.90872944	0.127712758	-0.328944604	-0.938218456	-1.394875818	0.55521507	-1.57422291	-4.30189705	-6.30083323	0.58676291754	0.13585521401	0.00060139596	1.289055e-05	0.729641664547	0.263947272932	0.003904540609	0.000189256773	19.41354358	1.782301e-05	0	0	-1	-1
17.54439546	-0.734605665	1.386026606	1.100106109	3.220738381	-1.81249777	3.76453448	2.8627727	8.25684511	0.0895489699	0.00181288808	0.01166069136	5.0064e-07	0.193150699692	0.009221462221	0.040390384023	1.6585449e-05	25.74774917	3.13579e-06	0	1	1	1
17.96548977	-0.110026594	0.10908523	-2.21168123	-1.992569406	-0.54999968	0.60027082	-11.66047894	-10.34936521	0.59024789667	0.55710071894	5.06e-09	2.589e-08	0.732565112865	0.704724311996	4.35529e-07	1.520342e-06	81.62812789	1.2e-09	0	0	-1	-1
17.91256526	-0.448124733	-0.088654275	-0.717535508	-0.35806505	-2.40904865	-0.52464175	-4.06835777	-2.00006482	0.02899885065	0.6073402202	0.00096935957	0.06354284635	0.081402611867	0.74874385925	0.005641498016	0.148727096888	7.77351772	0.00220384791	0	0	-1	0
19.58200127	-0.182420489	-0.507117963	0.286795264	-0.037902211	-0.84649553	-2.590458	1.4036283	-0.18274735	0.41030312703	0.02022602351	0.18037202493	0.85739241163	0.578724497945	0.062817361479	0.320551108946	0.920276670212	2.86258679	0.07105261034	0	0	0	0
20.1719321	-0.114526687	-0.143098461	-0.449990408	-0.478562182	-0.68235367	-0.93854327	-2.82771199	-2.96262505	0.50520130751	0.36252595224	0.01252430133	0.00950715786	0.666517288072	0.53208827204	0.042694979746	0.033931624171	5.81705628	0.00739721435	0	0	-1	-1
17.6685608	-0.223864425	0.269733785	-0.155625341	0.337972868	-0.9962002	1.32133638	-0.73041712	1.56271169	0.33462647036	0.20578199969	0.47615631202	0.13853582308	0.502569133332	0.349829399472	0.641010886803	0.268348251007	1.01477642	0.41312740067	0	0	0	0
17.94168259	0.308738588	0.269113834	-0.108939993	-0.148564747	1.33967532	1.28546771	-0.49856877	-0.66982275	0.1998837382	0.21771948178	0.62516426688	0.51293971919	0.344333053013	0.36579137901	0.76092354734	0.673090188538	1.46858091	0.26224159645	0	0	0	0
17.42479684	-0.110405889	-0.059225354	-0.415908779	-0.364728244	-0.50300413	-0.29703217	-1.99851074	-1.72657001	0.62211464723	0.77043091104	0.06372681469	0.10434619838	0.759709002105	0.872389778323	0.148887964892	0.215359885472	2.36469861	0.11116904697	0	0	0	0
19.15687653	-0.313515503	0.718849317	-0.829371974	0.202992846	-1.25031861	3.15584776	-3.48851115	0.8411586	0.22994233363	0.00638920763	0.00321033049	0.41319482693	0.382349414486	0.024422651665	0.014464249504	0.58153346012	5.20513078	0.01125904914	0	1	-1	0
17.77219802	0.307270212	-0.449002484	1.183259947	0.426987251	1.6730875	-2.69130826	6.79528137	2.41573107	0.11459925176	0.01651399303	5.40374e-06	0.02861979598	0.232072465943	0.052166452314	0.000104203528	0.080735319672	17.99343681	2.795317e-05	0	0	1	0
17.0826939	0.08675448	-0.20064461	-0.057862276	-0.345261366	0.36595643	-0.93171155	-0.25743173	-1.51328575	0.71940117264	0.36593529239	0.80027080873	0.15055953445	0.837559555047	0.534828504265	0.892105163826	0.283975063522	0.82475753	0.50006275131	0	0	0	0
18.6543326	0.069787524	0.356238128	-0.968567641	-0.682117037	0.29317709	1.64743825	-4.29152137	-2.97746468	0.77332028702	0.11981859132	0.00061423312	0.00922226937	0.872602454876	0.240755241025	0.003967945969	0.033189894218	10.22397721	0.0006050781	0	0	-1	-1
18.09765319	0.076959131	0.71457147	0.038185773	0.675798112	0.31222638	3.19132921	0.1633955	2.84879951	0.75907736494	0.00593802745	0.87234278803	0.01199769681	0.861042981131	0.022969854672	0.922827099623	0.041336064729	4.64710498	0.01684971574	0	1	0	1
16.5137209	-0.715620969	-0.223723032	0.592510261	1.084408198	-1.98208718	-0.6821296	1.73087082	3.12081461	0.06570075563	0.50533908309	0.10355756038	0.00686786269	0.152397443929	0.666517288072	0.214417256435	0.025869616897	5.74747887	0.00775059728	0	0	0	1
18.06518528	0.54547893	-0.30872604	-0.453914057	-1.308119027	1.69507428	-1.05608901	-1.48769352	-4.22370425	0.11028291255	0.30729596151	0.15712188218	0.00070530974	0.225095612976	0.474911940521	0.291308969356	0.004402223096	6.84184139	0.00383338336	0	0	0	-1
17.23935421	-0.916337614	0.568272705	-0.591867581	0.892742738	-1.95298228	1.33326381	-1.33044347	1.97699057	0.0693353449	0.20193022571	0.20283575474	0.06632448741	0.158832031215	0.346963456968	0.347601040641	0.153568526395	1.93684324	0.16612972972	0	0	0	0
18.06394827	0.289065244	0.249654316	0.517572398	0.47816147	1.33320907	1.26752918	2.51769185	2.29146086	0.20194777062	0.22389186148	0.02338806947	0.0364950793	0.346963456968	0.373731634406	0.069465254601	0.097019840437	4.67781311	0.01647129703	0	0	0	0
19.25384965	-0.118314145	-0.429319449	-0.231546525	-0.542551829	-0.56767736	-2.26757662	-1.1717427	-2.70484023	0.57847819692	0.03822485873	0.25919939883	0.01606888871	0.72142261624	0.100788811194	0.417615790316	0.051531397846	4.02990583	0.02697036273	0	0	0	0
16.29064875	-0.497962899	0.207475476	-0.376809601	0.328628774	-1.46888144	0.67371006	-1.1723055	1.00723504	0.16209632287	0.51053187674	0.25898016257	0.32946474688	0.297576481823	0.67169774414	0.417615790316	0.498984134529	0.87312664	0.47639165137	0	0	0	0
19.4935445	-1.092711368	0.312221677	-4.478867777	-3.073934732	-3.24517556	1.02073332	-14.0291081	-9.48555748	0.00531285083	0.32322821346	3.7e-10	8.301e-08	0.021055838255	0.493047050514	8.4872e-08	3.972327e-06	95.59900602	3.8e-10	-1	0	-1	-1
17.43626417	0.430155968	0.599363124	0.757516426	0.926723582	1.29604987	1.98793548	2.40722619	2.90122531	0.21414188778	0.06499158296	0.029103049	0.01078020799	0.360956852931	0.151023606455	0.081402611867	0.038150600505	6.13093969	0.0060129282	0	0	0	1
21.33266238	-0.113502382	-0.222910352	0.104131595	-0.005276375	-0.65654063	-1.41939534	0.63528447	-0.0317123	0.52121572735	0.17580811484	0.5346162779	0.97511090363	0.678841451346	0.314603994979	0.689345539965	0.984590404931	0.91734009	0.45569343461	0	0	0	0
17.78142251	-0.128820129	0.289669688	-1.016838179	-0.598348362	-0.72967247	1.80619148	-6.07470457	-3.5215497	0.47659851259	0.09056829389	1.940056e-05	0.0029979387	0.641010886803	0.193688218114	0.000266498057	0.013882927587	17.09120662	3.774162e-05	0	0	-1	-1
20.60135156	0.094107515	-0.233966615	0.675548102	0.347473972	0.5849367	-1.60086592	4.42863539	2.24410062	0.56710526854	0.12981947263	0.00046498298	0.03999946741	0.709980626892	0.256676502864	0.003178613803	0.103982518902	8.68043996	0.0013317505	0	0	1	0
18.0448056	-0.439179431	2.345954325	-1.633996952	1.151136805	-0.86835192	5.10610611	-3.40748619	2.36491862	0.39865766668	0.00012248415	0.00381765437	0.0316884312	0.569133376081	0.001116447655	0.016225031067	0.087109474716	9.29637181	0.00097438534	0	1	-1	0
17.99150768	-0.308698571	0.53535411	-1.631007283	-0.786954602	-1.08708899	2.07533458	-6.0578074	-2.87949043	0.29380376173	0.05519056274	2.000798e-05	0.0112695968	0.458447415653	0.132539418338	0.000266498057	0.039352213689	15.58109318	6.413943e-05	0	0	-1	-1
21.01579421	0.525436739	-0.205960415	0.695113007	-0.036284148	2.41722684	-1.04303105	3.37272919	-0.17344005	0.02853559442	0.31311246794	0.004080439	0.86457616922	0.080673934339	0.480834003579	0.017116646705	0.922827099623	3.95146616	0.02868819288	0	0	1	0
19.31970232	0.010194872	-1.550227624	-0.879704531	-2.440127028	0.03122646	-5.22700609	-2.8418879	-7.76584909	0.97549207653	9.552273e-05	0.01216787716	1.07948e-06	0.984590404931	0.000967952933	0.041749495199	2.9674339e-05	26.31810031	2.7295e-06	0	-1	-1	-1
16.97268863	0.139850164	0.965794147	-0.153964699	0.671979284	0.44388952	3.37452761	-0.51542105	2.21617106	0.66332722574	0.00406527179	0.61361517618	0.04221068862	0.793535903384	0.01710857051	0.752887756529	0.108854709965	4.17125945	0.02415788505	0	1	0	0
17.2372834	-0.218741961	-0.062511441	-1.306653873	-1.150423354	-0.80920345	-0.25456673	-5.0981812	-4.42200057	0.43078557468	0.80244279025	0.00012270555	0.00047127089	0.598467701602	0.893755245696	0.001116447655	0.003178880794	15.19332991	7.394559e-05	0	0	-1	-1
17.25823442	-0.198226615	-0.397677606	-0.695535981	-0.894986972	-0.63795753	-1.40889115	-2.36090487	-2.99282965	0.53292063108	0.17883799055	0.03187326929	0.00893611109	0.688744395945	0.318262649847	0.087246321878	0.032431054862	5.2985268	0.01054464744	0	0	0	-1
